Brand,Release_year,Screen-size,operating_system,Internal_storage(GB),Battery(mah),RAM,Processor,Price_in_India
Motorola,2017.0,5.5,Android,64.0,3000.0,4096.0,octa-core,6999.0
Yu,2015.0,5.5,Other,16.0,2500.0,2048.0,octa-core,5100.0
Yu,2015.0,5.5,Other,16.0,2500.0,2048.0,octa-core,4849.0
Motorola,2016.0,5.5,Android,32.0,3510.0,3072.0,octa-core,14999.0
Motorola,2016.0,5.5,Android,16.0,3000.0,2048.0,octa-core,3999.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,9540.0
Lenovo,2015.0,5.0,Android,32.0,2420.0,3072.0,octa-core,10990.0
OnePlus,2021.0,6.55,Android,256.0,4500.0,12288.0,octa-core,36999.0
Samsung,2019.0,6.1,Android,128.0,3400.0,8192.0,octa-core,31569.0
Realme,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,15999.0
ZTE,2016.0,5.5,Android,32.0,5000.0,4096.0,octa-core,12499.0
Honor,2016.0,5.5,Android,16.0,3000.0,2048.0,octa-core,9999.0
Honor,2016.0,5.5,Android,16.0,3000.0,2048.0,octa-core,11745.0
Xiaomi,2019.0,6.26,Android,16.0,4000.0,2048.0,octa-core,7500.0
Samsung,2019.0,6.1,Android,128.0,3400.0,8192.0,octa-core,31990.0
Honor,2017.0,5.5,Android,32.0,3340.0,3072.0,octa-core,11999.0
Samsung,2019.0,6.1,Android,128.0,3400.0,8192.0,octa-core,40076.5
Samsung,2019.0,6.1,Android,128.0,3400.0,8192.0,octa-core,31990.0
Honor,2017.0,5.5,Android,32.0,3340.0,3072.0,octa-core,7199.0
Samsung,2020.0,6.4,Android,128.0,6000.0,6144.0,octa-core,19999.0
Samsung,2020.0,6.4,Android,128.0,6000.0,6144.0,octa-core,15990.0
OnePlus,2021.0,6.55,Android,256.0,4500.0,12288.0,octa-core,36999.0
Samsung,2020.0,6.4,Android,128.0,6000.0,6144.0,octa-core,15990.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,13600.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,6399.0
Oppo,2018.0,6.2,Android,64.0,4230.0,3072.0,Unknown_Processor,13990.0
Oppo,2016.0,5.0,Android,16.0,2500.0,3072.0,octa-core,15739.0
Coolpad,2016.0,5.5,Android,16.0,2500.0,3072.0,quad-core,7999.0
Coolpad,2016.0,5.5,Android,16.0,2500.0,3072.0,quad-core,7999.0
Realme,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,15999.0
Realme,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,17999.0
Motorola,2016.0,5.5,Android,32.0,3510.0,3072.0,octa-core,12000.0
Realme,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,16999.0
Samsung,2017.0,5.8,Android,64.0,3000.0,4096.0,octa-core,40076.5
Samsung,2017.0,5.8,Android,64.0,3000.0,4096.0,octa-core,32990.0
Samsung,2017.0,5.8,Android,64.0,3000.0,4096.0,octa-core,29990.0
Micromax,2015.0,5.2,Android,16.0,2900.0,3072.0,octa-core,14999.0
Honor,2018.0,5.99,Android,32.0,3000.0,3072.0,octa-core,8499.0
Realme,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,16999.0
Honor,2018.0,5.99,Android,32.0,3000.0,3072.0,octa-core,9300.0
Yu,2015.0,5.0,Other,16.0,2230.0,2048.0,quad-core,8999.0
Honor,2018.0,5.99,Android,32.0,3000.0,3072.0,octa-core,10988.0
Honor,2018.0,5.99,Android,32.0,3000.0,3072.0,octa-core,12500.0
Coolpad,2016.0,5.5,Android,16.0,2500.0,3072.0,quad-core,7999.0
Honor,2018.0,5.99,Android,32.0,3000.0,3072.0,octa-core,13990.0
Yu,2015.0,5.0,Other,16.0,2230.0,2048.0,quad-core,4099.0
Yu,2015.0,5.0,Other,16.0,2230.0,2048.0,quad-core,3990.0
Samsung,2017.0,5.8,Android,64.0,3000.0,4096.0,octa-core,28900.0
Asus,2016.0,5.7,Android,256.0,3000.0,6144.0,quad-core,15999.0
Asus,2016.0,5.7,Android,256.0,3000.0,6144.0,quad-core,40076.5
Asus,2016.0,5.7,Android,256.0,3000.0,6144.0,quad-core,40076.5
Google,2018.0,5.5,Android,64.0,2915.0,4096.0,octa-core,28700.0
Google,2018.0,5.5,Android,64.0,2915.0,4096.0,octa-core,15999.0
Google,2018.0,5.5,Android,64.0,2915.0,4096.0,octa-core,15900.0
Google,2018.0,5.5,Android,64.0,2915.0,4096.0,octa-core,18999.0
Honor,2016.0,5.5,Android,16.0,3000.0,2048.0,octa-core,8399.0
Oppo,2018.0,6.2,Android,64.0,4230.0,3072.0,Unknown_Processor,13090.0
Lyf,2016.0,5.5,Android,32.0,3200.0,3072.0,octa-core,4690.0
Lenovo,2015.0,5.5,Android,8.0,2900.0,2048.0,octa-core,3598.0
Samsung,2015.0,5.2,Android,16.0,2900.0,2048.0,octa-core,11999.0
Yu,2016.0,5.5,Android,32.0,4000.0,4096.0,octa-core,5799.0
Samsung,2021.0,6.7,Android,128.0,5000.0,8192.0,octa-core,27994.0
Yu,2016.0,5.5,Android,32.0,4000.0,4096.0,octa-core,5799.0
Lava,2015.0,5.0,Android,16.0,2500.0,2048.0,quad-core,13300.0
Lava,2015.0,5.0,Android,16.0,2500.0,2048.0,quad-core,8740.0
Google,2018.0,6.3,Android,64.0,3430.0,4096.0,octa-core,17999.0
Google,2018.0,6.3,Android,64.0,3430.0,4096.0,octa-core,19999.0
Honor,2017.0,5.5,Android,32.0,3340.0,3072.0,octa-core,5899.0
Google,2018.0,6.3,Android,64.0,3430.0,4096.0,octa-core,24999.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,7799.0
Google,2018.0,6.3,Android,64.0,3430.0,4096.0,octa-core,22999.0
Honor,2017.0,5.5,Android,32.0,3340.0,3072.0,octa-core,6199.0
Honor,2017.0,5.5,Android,32.0,3340.0,3072.0,octa-core,6999.0
Google,2018.0,6.3,Android,64.0,3430.0,4096.0,octa-core,23500.0
Google,2018.0,6.3,Android,64.0,3430.0,4096.0,octa-core,40076.5
Oppo,2022.0,6.7,Android,256.0,4500.0,12288.0,octa-core,40076.5
Motorola,2016.0,5.5,Android,16.0,3000.0,2048.0,octa-core,4299.0
Oppo,2022.0,6.7,Android,256.0,4500.0,12288.0,octa-core,40076.5
Samsung,2015.0,5.2,Android,16.0,2900.0,2048.0,octa-core,9999.0
Realme,2022.0,6.6,Android,128.0,5000.0,6144.0,octa-core,14999.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,7999.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,18619.0
OnePlus,2021.0,6.55,Android,256.0,4500.0,12288.0,octa-core,39999.0
Xiaomi,2015.0,4.7,Android,16.0,2200.0,2048.0,quad-core,6999.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,8199.0
OnePlus,2021.0,6.55,Android,256.0,4500.0,12288.0,octa-core,40076.5
Xiaomi,2015.0,4.7,Android,16.0,2200.0,2048.0,quad-core,6999.0
Oppo,2018.0,6.2,Android,64.0,4230.0,3072.0,Unknown_Processor,12549.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,18298.0
Oppo,2018.0,6.2,Android,64.0,4230.0,3072.0,Unknown_Processor,9990.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,9450.0
Samsung,2021.0,6.7,Android,128.0,5000.0,8192.0,octa-core,23068.0
Honor,2017.0,5.5,Android,32.0,3340.0,3072.0,octa-core,5099.0
Xiaomi,2018.0,5.99,Android,32.0,3080.0,3072.0,octa-core,8999.0
Samsung,2021.0,6.7,Android,128.0,5000.0,8192.0,octa-core,26999.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
OnePlus,2018.0,6.28,Android,64.0,3300.0,6144.0,octa-core,40076.5
HTC,2017.0,6.0,Android,128.0,3930.0,6144.0,octa-core,40076.5
Samsung,2021.0,6.5,Android,256.0,4500.0,8192.0,octa-core,36990.0
InFocus,2015.0,5.5,Android,16.0,2900.0,3072.0,quad-core,7063.0
OnePlus,2018.0,6.28,Android,64.0,3300.0,6144.0,octa-core,40076.5
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,26999.0
Vivo,2019.0,6.53,Android,64.0,5000.0,4096.0,octa-core,13999.0
Vivo,2019.0,6.53,Android,64.0,5000.0,4096.0,octa-core,20990.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
HTC,2016.0,5.0,Android,16.0,2000.0,2048.0,octa-core,5499.0
Samsung,2021.0,6.5,Android,256.0,4500.0,8192.0,octa-core,27999.0
Samsung,2021.0,6.5,Android,256.0,4500.0,8192.0,octa-core,27999.0
Asus,2016.0,5.0,Android,16.0,2500.0,2048.0,quad-core,8849.0
Samsung,2021.0,6.5,Android,256.0,4500.0,8192.0,octa-core,27999.0
HTC,2017.0,6.0,Android,128.0,3930.0,6144.0,octa-core,40076.5
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,26999.0
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,24999.0
Asus,2016.0,5.0,Android,16.0,2500.0,2048.0,quad-core,7999.0
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,26999.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
HTC,2014.0,5.0,Android,4.0,2000.0,1024.0,octa-core,18999.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
HTC,2014.0,5.0,Android,4.0,2000.0,1024.0,octa-core,7999.0
Gionee,2015.0,5.0,Android,16.0,5000.0,2048.0,quad-core,12990.0
Xiaomi,2021.0,6.73,Android,256.0,4600.0,12288.0,octa-core,40076.5
Motorola,2022.0,6.5,Android,64.0,5000.0,4096.0,octa-core,8899.0
Motorola,2022.0,6.5,Android,64.0,5000.0,4096.0,octa-core,8499.0
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,28999.0
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,28999.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
Xiaomi,2021.0,6.73,Android,256.0,4600.0,12288.0,octa-core,40076.5
Other,2016.0,5.5,Android,8.0,2600.0,1024.0,quad-core,3999.0
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,28999.0
OnePlus,2018.0,6.28,Android,64.0,3300.0,6144.0,octa-core,39999.0
Xiaomi,2021.0,6.73,Android,256.0,4600.0,12288.0,octa-core,40076.5
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,6999.0
Motorola,2022.0,6.5,Android,64.0,5000.0,4096.0,octa-core,9999.0
Asus,2016.0,5.5,Android,64.0,3000.0,4096.0,octa-core,14999.0
Vivo,2019.0,6.53,Android,64.0,5000.0,4096.0,octa-core,20990.0
OnePlus,2018.0,6.28,Android,64.0,3300.0,6144.0,octa-core,39999.0
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,24999.0
Xiaomi,2021.0,6.73,Android,256.0,4600.0,12288.0,octa-core,40076.5
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
Vivo,2022.0,6.78,Android,256.0,4700.0,12288.0,octa-core,40076.5
Xiaomi,2021.0,6.73,Android,256.0,4600.0,12288.0,octa-core,40076.5
Xiaomi,2021.0,6.73,Android,256.0,4600.0,12288.0,octa-core,40076.5
Realme,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,24999.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,13000.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,11200.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,11200.0
Vivo,2019.0,6.53,Android,64.0,5000.0,4096.0,octa-core,17999.0
OnePlus,2018.0,6.28,Android,64.0,3300.0,6144.0,octa-core,27999.0
Other,2015.0,6.0,Android,16.0,3700.0,3072.0,hexa-core,13999.0
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Realme,2020.0,6.5,Android,32.0,5000.0,3072.0,octa-core,9499.0
Coolpad,2016.0,5.5,Android,64.0,2800.0,4096.0,octa-core,13999.0
Coolpad,2016.0,5.5,Android,64.0,2800.0,4096.0,octa-core,11499.0
HTC,2015.0,5.5,Android,16.0,2600.0,2048.0,octa-core,27999.0
Zopo,2017.0,5.0,Android,32.0,2680.0,3072.0,octa-core,6300.0
Zopo,2017.0,5.0,Android,32.0,2680.0,3072.0,octa-core,7399.0
Zopo,2017.0,5.0,Android,32.0,2680.0,3072.0,octa-core,9450.0
Zopo,2017.0,5.0,Android,32.0,2680.0,3072.0,octa-core,9450.0
Coolpad,2016.0,5.5,Android,64.0,2800.0,4096.0,octa-core,9490.0
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Microsoft,2015.0,5.7,Windows,32.0,3340.0,3072.0,octa-core,15994.0
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Gionee,2015.0,5.5,Android,32.0,6020.0,3072.0,quad-core,12999.0
Honor,2014.0,5.0,Android,16.0,2000.0,1024.0,quad-core,5999.0
Honor,2014.0,5.0,Android,16.0,2000.0,1024.0,quad-core,5999.0
Lyf,2016.0,5.0,Android,16.0,2600.0,3072.0,octa-core,4867.0
Lyf,2016.0,5.0,Android,16.0,2600.0,3072.0,octa-core,10999.0
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Xiaomi,2021.0,6.67,Android,128.0,4520.0,8192.0,octa-core,31999.0
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Xiaomi,2021.0,6.67,Android,128.0,4520.0,8192.0,octa-core,27999.0
HTC,2015.0,5.5,Android,32.0,3000.0,3072.0,octa-core,14770.0
InFocus,2016.0,4.5,Android,8.0,2300.0,2048.0,quad-core,5999.0
Xiaomi,2021.0,6.67,Android,128.0,4520.0,8192.0,octa-core,23499.0
Xiaomi,2021.0,6.67,Android,128.0,4520.0,8192.0,octa-core,24498.0
InFocus,2016.0,4.5,Android,8.0,2300.0,2048.0,quad-core,3999.0
HTC,2017.0,5.2,Android,64.0,2500.0,4096.0,octa-core,14999.0
HTC,2017.0,5.2,Android,64.0,2500.0,4096.0,octa-core,15990.0
Samsung,2023.0,6.6,Android,296.0,4700.0,8192.0,octa-core,40076.5
Samsung,2023.0,6.6,Android,296.0,4700.0,8192.0,octa-core,40076.5
Samsung,2023.0,6.6,Android,296.0,4700.0,8192.0,octa-core,40076.5
Samsung,2023.0,6.6,Android,296.0,4700.0,8192.0,octa-core,40076.5
Lenovo,2015.0,5.0,Android,8.0,2300.0,1024.0,quad-core,3199.0
Lenovo,2016.0,5.0,Android,32.0,4000.0,3072.0,octa-core,12331.0
Panasonic,2016.0,4.7,Android,16.0,1800.0,2048.0,quad-core,7999.0
Lenovo,2016.0,5.0,Android,32.0,4000.0,3072.0,octa-core,10999.0
Vivo,2022.0,6.51,Android,64.0,5000.0,3072.0,octa-core,10499.0
Xiaomi,2021.0,6.67,Android,128.0,4520.0,8192.0,octa-core,26990.0
Yu,2014.0,5.5,Other,16.0,2500.0,2048.0,octa-core,3999.0
Gionee,2015.0,5.0,Android,16.0,5000.0,2048.0,quad-core,4400.0
Vivo,2022.0,6.51,Android,64.0,5000.0,3072.0,octa-core,10499.0
Vivo,2022.0,6.51,Android,64.0,5000.0,3072.0,octa-core,9499.0
Vivo,2022.0,6.51,Android,64.0,5000.0,3072.0,octa-core,9499.0
Asus,2017.0,5.5,Android,64.0,5000.0,4096.0,octa-core,26999.0
Asus,2017.0,5.5,Android,64.0,5000.0,4096.0,octa-core,26999.0
HTC,2015.0,5.5,Android,32.0,3000.0,3072.0,octa-core,8000.0
Realme,2020.0,6.5,Android,32.0,5000.0,3072.0,octa-core,10999.0
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Infinix,2019.0,6.5,Android,64.0,4000.0,4096.0,octa-core,9990.0
Vivo,2019.0,6.53,Android,64.0,5000.0,4096.0,octa-core,14900.0
OnePlus,2023.0,6.7,Android,256.0,5000.0,12288.0,Unknown_Processor,40076.5
OnePlus,2023.0,6.7,Android,256.0,5000.0,12288.0,Unknown_Processor,40076.5
HTC,2015.0,4.7,Android,8.0,2000.0,1024.0,octa-core,9000.0
HTC,2015.0,4.7,Android,8.0,2000.0,1024.0,octa-core,11990.0
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,6.1,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
OnePlus,2023.0,6.7,Android,256.0,5000.0,12288.0,Unknown_Processor,40076.5
OnePlus,2023.0,6.7,Android,256.0,5000.0,12288.0,Unknown_Processor,40076.5
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Xiaomi,2015.0,4.7,Android,8.0,2200.0,1024.0,quad-core,5999.0
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Samsung,2015.0,4.7,Android,8.0,2000.0,1024.0,quad-core,6449.0
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2018.0,5.8,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
iQOO,2021.0,6.58,Android,256.0,4400.0,8192.0,octa-core,22990.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
Coolpad,2016.0,5.0,Android,16.0,2500.0,3072.0,quad-core,6999.0
iQOO,2021.0,6.58,Android,256.0,4400.0,8192.0,octa-core,20999.0
iQOO,2021.0,6.58,Android,256.0,4400.0,8192.0,octa-core,20999.0
iQOO,2021.0,6.58,Android,256.0,4400.0,8192.0,octa-core,19990.0
iQOO,2021.0,6.58,Android,256.0,4400.0,8192.0,octa-core,22990.0
iQOO,2021.0,6.58,Android,256.0,4400.0,8192.0,octa-core,19990.0
Infinix,2019.0,6.5,Android,64.0,4000.0,4096.0,octa-core,9999.0
Infinix,2019.0,6.5,Android,64.0,4000.0,4096.0,octa-core,9999.0
Lenovo,2016.0,5.0,Android,32.0,4000.0,3072.0,octa-core,9999.0
Lenovo,2016.0,5.0,Android,32.0,4000.0,3072.0,octa-core,4499.0
Oppo,2015.0,5.0,Android,16.0,2320.0,2048.0,octa-core,20035.0
Lenovo,2016.0,5.0,Android,32.0,4000.0,3072.0,octa-core,11500.0
Samsung,2021.0,6.01,Android,296.0,4400.0,12288.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,296.0,4400.0,12288.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,296.0,4400.0,12288.0,octa-core,40076.5
Samsung,2021.0,6.01,Android,296.0,4400.0,12288.0,octa-core,40076.5
Honor,2015.0,5.0,Android,8.0,2550.0,2048.0,octa-core,8999.0
Honor,2015.0,5.0,Android,8.0,2550.0,2048.0,octa-core,8999.0
Honor,2015.0,5.0,Android,8.0,2550.0,2048.0,octa-core,9499.0
Samsung,2019.0,6.22,Android,16.0,3400.0,2048.0,octa-core,7990.0
Samsung,2019.0,6.22,Android,16.0,3400.0,2048.0,octa-core,7990.0
Lyf,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,3990.0
Samsung,2019.0,6.22,Android,16.0,3400.0,2048.0,octa-core,8190.0
HTC,2015.0,4.7,Android,8.0,2000.0,1024.0,octa-core,5990.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
Coolpad,2016.0,5.0,Android,16.0,2500.0,3072.0,quad-core,4090.0
Apple,2022.0,6.1,iOS,296.0,4000.0,6144.0,hexa-core,40076.5
OnePlus,2021.0,6.43,Android,256.0,4500.0,12288.0,octa-core,29999.0
Lenovo,2016.0,5.0,Android,16.0,2750.0,2048.0,octa-core,6690.0
OnePlus,2021.0,6.43,Android,256.0,4500.0,12288.0,octa-core,34998.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,28800.0
Samsung,2018.0,5.0,Android,16.0,2600.0,2048.0,quad-core,6999.0
Samsung,2018.0,5.0,Android,16.0,2600.0,2048.0,quad-core,6799.0
Samsung,2018.0,5.0,Android,16.0,2600.0,2048.0,quad-core,6450.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,29440.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,30990.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,18999.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,9996.0
Other,2016.0,5.5,Android,32.0,3000.0,3072.0,octa-core,7990.0
Samsung,2020.0,6.4,Android,32.0,5000.0,3072.0,octa-core,10490.0
Samsung,2020.0,6.4,Android,32.0,5000.0,3072.0,octa-core,10490.0
Samsung,2020.0,6.4,Android,32.0,5000.0,3072.0,octa-core,10490.0
Samsung,2020.0,6.4,Android,32.0,5000.0,3072.0,octa-core,8690.0
Samsung,2020.0,6.4,Android,32.0,5000.0,3072.0,octa-core,12999.0
Samsung,2020.0,6.4,Android,32.0,5000.0,3072.0,octa-core,12999.0
LG,2016.0,5.7,Android,64.0,3200.0,4096.0,quad-core,29890.0
LG,2016.0,5.7,Android,64.0,3200.0,4096.0,quad-core,23500.0
LG,2016.0,5.7,Android,64.0,3200.0,4096.0,quad-core,16990.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,27490.0
HTC,2016.0,5.5,Android,32.0,2700.0,2048.0,quad-core,40076.5
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,4499.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,4699.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,4999.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,5299.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,5299.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,10999.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,13499.0
Xiaomi,2017.0,6.44,Android,32.0,5300.0,4096.0,octa-core,8499.0
Xiaomi,2017.0,6.44,Android,32.0,5300.0,4096.0,octa-core,14990.0
Vivo,2021.0,6.44,Android,256.0,4000.0,8192.0,octa-core,25794.0
Micromax,2015.0,4.7,Android,8.0,2000.0,1024.0,quad-core,5999.0
Vivo,2021.0,6.44,Android,256.0,4000.0,8192.0,octa-core,25794.0
Vivo,2021.0,6.44,Android,256.0,4000.0,8192.0,octa-core,22994.0
Vivo,2021.0,6.44,Android,256.0,4000.0,8192.0,octa-core,22534.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,14990.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,14999.0
HTC,2016.0,5.5,Android,32.0,2700.0,2048.0,quad-core,16000.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,15990.0
Gionee,2016.0,5.5,Android,32.0,3150.0,3072.0,octa-core,13860.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,28000.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,33500.0
Samsung,2020.0,6.4,Android,64.0,6000.0,4096.0,octa-core,15980.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,11990.0
Microsoft,2014.0,5.0,Windows,8.0,1905.0,1024.0,quad-core,6850.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,13455.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,13690.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,14340.0
Motorola,2023.0,6.5,Android,128.0,5000.0,8192.0,octa-core,16999.0
Motorola,2023.0,6.5,Android,128.0,5000.0,8192.0,octa-core,16999.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,14499.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,14499.0
Xolo,2015.0,5.0,Android,32.0,2400.0,3072.0,octa-core,9999.0
Samsung,2020.0,6.4,Android,64.0,6000.0,4096.0,octa-core,14490.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,15990.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,15990.0
Karbonn,2016.0,5.0,Android,16.0,2250.0,2048.0,quad-core,8790.0
Karbonn,2016.0,5.0,Android,16.0,2250.0,2048.0,quad-core,4990.0
Samsung,2020.0,6.4,Android,64.0,6000.0,4096.0,octa-core,13990.0
Xiaomi,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,15990.0
Nubia,2016.0,5.5,Android,32.0,5000.0,3072.0,octa-core,6849.0
Oppo,2016.0,5.0,Android,16.0,2630.0,2048.0,quad-core,9990.0
Oppo,2016.0,5.0,Android,16.0,2630.0,2048.0,quad-core,8990.0
Samsung,2020.0,6.5,Android,128.0,4500.0,8192.0,octa-core,34990.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,13950.0
Nokia,2017.0,5.5,Android,16.0,3000.0,2048.0,octa-core,4990.0
Nokia,2017.0,5.5,Android,16.0,3000.0,2048.0,octa-core,8999.0
Nokia,2017.0,5.5,Android,16.0,3000.0,2048.0,octa-core,9999.0
Nokia,2017.0,5.5,Android,16.0,3000.0,2048.0,octa-core,9999.0
Nokia,2017.0,5.5,Android,16.0,3000.0,2048.0,octa-core,18500.0
Nokia,2017.0,5.5,Android,16.0,3000.0,2048.0,octa-core,19499.0
Lenovo,2016.0,5.5,Android,32.0,3500.0,3072.0,octa-core,4499.0
Asus,2017.0,5.5,Android,64.0,3000.0,4096.0,octa-core,8699.0
Vivo,2019.0,6.53,Android,64.0,5000.0,4096.0,octa-core,14990.0
